name,start_time,end_time,activity_time,finished,replication
p_45360,3.825098597444594,18.855849774312844,15.030751176868248,TRUE,1
p_163140,10.255793281830847,18.89178736057835,8.6359940787475,TRUE,1
p_87680,9.276621001772583,18.892025999030317,9.615404997257736,TRUE,1
p_130100,2.5981491710990667,18.901004268872263,16.302855097773197,TRUE,1
p_333240,6.972107654437423,18.901263970065642,4.662633895003623,TRUE,1
p_255730,6.723001068457961,18.951393803127722,12.228392734669761,TRUE,1
p_93230,7.919113654643297,18.971026127785656,11.051912473142357,TRUE,1
p_223740,7.328243963420391,18.972959154780472,11.644715191360081,TRUE,1
p_341380,6.99111380148679,18.98294461679137,11.991830815304581,TRUE,1
p_357900,3.8233123859390616,19.038812854891077,15.215500468952017,TRUE,1
p_168950,3.4219049150124192,19.054727001135134,15.632822086122713,TRUE,1
p_118030,2.762240068987012,19.062726476723522,16.30048640773651,TRUE,1
p_320980,11.617301856167614,19.064653054287945,7.447351198120331,TRUE,1
p_13830,5.682863490656018,19.15341014700003,13.47054665634401,TRUE,1
p_113840,11.004346744157374,19.15681171052169,8.152464966364317,TRUE,1
p_63530,4.15531303267926,19.163060353278723,15.007747320599464,TRUE,1
p_175370,7.470894944854081,19.170254822096737,4.607858493738522,TRUE,1
p_317040,9.038404868915677,19.172215807446513,10.133810938530834,TRUE,1
p_255720,4.951664619147778,19.204829272198367,14.25316465305059,TRUE,1
p_10,0.19544660579413176,19.210853726509313,19.01540712071518,TRUE,1
p_368430,11.148719787597656,19.212842334743897,8.064122547146242,TRUE,1
p_179110,3.2649864396080375,19.226264247708585,15.961277808100546,TRUE,1
p_187350,9.949858258478343,19.2263167789001,9.276458520421755,TRUE,1
p_207770,10.539339249953628,19.23480286543834,8.69546361548471,TRUE,1
p_307470,1.0681785363703966,19.24482021879584,18.176641682425444,TRUE,1
p_68790,5.120361861772835,19.25421554411659,14.133853682343753,TRUE,1
p_113860,11.691241096705198,19.256394799996063,7.565153703290863,TRUE,1
p_60,2.4557826574891806,19.27625262093263,16.82046996344345,TRUE,1
p_102070,9.948242101818323,19.306224579322944,9.35798247750462,TRUE,1
p_233650,1.0750141739845276,19.322882469466588,18.24786829548206,TRUE,1
p_68810,8.12728718854487,19.338967087191552,11.211679898646683,TRUE,1
p_118130,5.795811004936695,19.341011434893108,13.545200429956413,TRUE,1
p_270330,8.231609333306551,19.344665829646665,9.335242747435606,TRUE,1
p_376680,8.533055554144084,19.358093486337452,10.825037932193368,TRUE,1
p_307600,6.540539553388953,19.37356633951472,8.462011562262626,TRUE,1
p_130060,0.7320153107866645,19.374990160519097,18.642974849732433,TRUE,1
p_228270,7.606253614649177,19.378035377903828,7.872398717356826,TRUE,1
p_160,7.909506778232753,19.380630380029245,11.47112360179649,TRUE,1
p_169070,9.537371015176177,19.440431766750493,6.375248617519374,TRUE,1
p_8140,6.500620963051915,19.443362092813324,12.942741129761407,TRUE,1
p_192600,16.495368517935276,19.443434757411644,2.9480662394763675,TRUE,1
p_275200,6.829352038912475,19.469290406577862,12.639938367665385,TRUE,1
p_351280,4.21432969160378,19.478734829022052,15.264405137418274,TRUE,1
p_204760,9.67064511962235,19.493073108722445,5.538072905085312,TRUE,1
p_307540,2.523785918019712,19.541467547304638,17.017681629284926,TRUE,1
p_169050,8.68077278137207,19.562613080595405,10.881840299223336,TRUE,1
p_137330,1.6017784690484405,19.58761244002829,17.98583397097985,TRUE,1
p_105860,5.209957393817604,19.596680789791797,14.386723395974196,TRUE,1
p_147000,11.210760567337275,19.606652997153304,8.39589242981603,TRUE,1
p_307560,4.256645576097071,19.621780812648737,15.365135236551666,TRUE,1
p_283320,6.942261317744851,19.62854755001291,10.794758220824061,TRUE,1
p_24600,6.674251458607614,19.6334577848068,12.003307759975785,TRUE,1
p_209920,6.761260866187513,19.638030290582186,12.876769424394672,TRUE,1
p_386910,5.48738862387836,19.641965539636097,14.154576915757739,TRUE,1
p_169020,7.472414094954729,19.66470343535572,12.19228934040099,TRUE,1
p_194740,9.691378315910697,19.674289000549606,7.5504474233843455,TRUE,1
p_329330,9.057799531146884,19.67866458833747,10.620865057190583,TRUE,1
p_386980,8.893271028064191,19.694423987404186,6.340174156279112,TRUE,1
p_83370,7.692720489576459,19.716289710562094,12.023569220985635,TRUE,1
p_358010,8.525890563614666,19.72429151096967,11.198400947355003,TRUE,1
p_118050,3.6408225120976567,19.726151830762543,16.085329318664886,TRUE,1
p_110,5.146942147985101,19.740674693006675,14.593732545021574,TRUE,1
p_175360,7.42037046700716,19.76316316805293,7.012852179196277,TRUE,1
p_19100,10.727184335701168,19.77475553408489,9.047571198383721,TRUE,1
p_283220,2.6044810004532337,19.809482169600603,17.20500116914737,TRUE,1
p_343170,13.675207123160362,19.81508495369954,6.139877830539177,TRUE,1
p_31720,1.9040287099778652,19.819123067540634,17.91509435756277,TRUE,1
p_19040,5.8918675454333425,19.833647084447563,13.941779539014222,TRUE,1
p_300240,3.726099687628448,19.860491852801566,16.134392165173118,TRUE,1
p_349720,9.065713388845325,19.904937710058302,10.839224321212978,TRUE,1
p_327400,7.076048422604799,19.90606372062858,12.830015298023783,TRUE,1
p_270280,3.034194242209196,19.925907486160273,16.891713243951077,TRUE,1
p_146980,9.976484309881926,19.95139549428461,9.974911184402687,TRUE,1
p_137420,6.496823038905859,19.973726452210407,11.280233778293915,TRUE,1
p_243180,12.894689119420946,20.018973146419814,7.124284026998869,TRUE,1
p_214710,7.340411050245166,20.02898017466764,7.748105431925858,TRUE,1
p_265380,5.19202477298677,20.03050611712512,14.838481344138353,TRUE,1
p_333280,11.585355405695736,20.049915050063333,8.464559644367599,TRUE,1
p_357970,6.147624361328781,20.054869032605843,13.907244671277061,TRUE,1
p_83750,7.42107171099633,20.0838779050434,12.662806194047072,TRUE,1
p_179230,12.875223853625357,20.08583943990963,4.7891396899164045,TRUE,1
p_199470,10.147711937315762,20.095276802201063,9.9475648648853,TRUE,1
p_368410,5.387469227425754,20.13128165615122,14.743812428725466,TRUE,1
p_357960,5.9773766761645675,20.133504598913767,14.1561279227492,TRUE,1
p_106000,10.023621479049325,20.136944904444917,6.204539487020872,TRUE,1
p_386960,7.355482173152268,20.143868625333006,12.265046906951538,TRUE,1
p_248410,4.244560142979026,20.153085767975057,15.90852562499603,TRUE,1
p_364340,10.272394702769816,20.15671674787075,9.884322045100934,TRUE,1
p_19030,5.843656752258539,20.196459187846127,14.352802435587588,TRUE,1
p_54920,4.524026163853705,20.23082930928507,15.706803145431367,TRUE,1
p_146950,5.817737421020865,20.245771327885166,14.428033906864302,TRUE,1
p_283360,9.115483034402132,20.255107814519747,8.561158731547689,TRUE,1
p_214660,3.6347273318096995,20.256215039324925,16.621487707515225,TRUE,1
p_321300,2.251381720416248,20.262163495841204,18.010781775424956,TRUE,1
p_337500,10.171970813535154,20.303842772898015,10.131871959362863,TRUE,1
p_351260,3.244531941600144,20.308031349521272,17.063499407921128,TRUE,1
p_300330,8.099409341812134,20.316376241822596,12.216966900010464,TRUE,1
p_207750,3.2149244053289294,20.33950687532465,17.12458246999572,TRUE,1
p_8200,10.92449841555208,20.344066717430557,9.419568301878478,TRUE,1
p_59480,5.4677147744223475,20.35708032108407,10.42713372492809,TRUE,1
p_194720,7.4278090707957745,20.362070235833507,12.934261165037734,TRUE,1
p_87640,6.326653975993395,20.37824673805444,14.051592762061045,TRUE,1
p_347360,8.791816835291684,20.386973511752533,11.59515667646085,TRUE,1
p_146450,8.22757612913847,20.39043142447801,12.16285529533954,TRUE,1
p_379470,3.887669490650296,20.404776473860053,16.517106983209757,TRUE,1
p_255740,10.43965004850179,20.440422912775034,10.000772864273246,TRUE,1
p_228260,6.933342386037111,20.488860838800633,10.229535808553134,TRUE,1
p_45440,10.320051717571914,20.49661509987087,10.176563382298955,TRUE,1
p_307680,12.950528129003942,20.505899441419977,7.555371312416034,TRUE,1
p_245820,6.913711661472917,20.51194885799269,13.598237196519772,TRUE,1
p_59550,11.941356961615384,20.512068983981294,8.57071202236591,TRUE,1
p_117960,0.35797268617898226,20.51733214069485,20.15935945451587,TRUE,1
p_19080,7.836309657432139,20.52495947745416,10.37693779921965,TRUE,1
p_146960,7.7488275384530425,20.53003631288015,12.781208774427107,TRUE,1
p_87590,4.286808357574046,20.535959684754832,16.249151327180787,TRUE,1
p_59500,6.157072330825031,20.542537155010738,5.629689921166437,TRUE,1
p_379500,8.533137012273073,20.559967579212543,8.80829058985017,TRUE,1
p_290560,14.684782940894365,20.579121746079053,5.894338805184687,TRUE,1
p_192490,3.381143189035356,20.598177832246463,17.217034643211107,TRUE,1
p_31110,11.426692572422326,20.600197305616906,9.17350473319458,TRUE,1
p_258240,11.20579113252461,20.60333094590198,9.39753981337737,TRUE,1
p_376710,11.91783384885639,20.60497862349733,8.687144774640943,TRUE,1
p_93320,10.63573609571904,20.610093698663015,6.9150310741523064,TRUE,1
p_77900,7.376955924555659,20.622787764332543,13.245831839776885,TRUE,1
p_245850,12.155898897908628,20.62503940229263,8.469140504384,TRUE,1
p_105980,9.144248706288636,20.650497073676043,11.506248367387409,TRUE,1
p_45370,5.1517677353695035,20.652777754695286,15.501010019325781,TRUE,1
p_185190,0.5146477650851011,20.658668271302506,20.144020506217405,TRUE,1
p_265390,5.37368040997535,20.66418291375009,15.290502503774741,TRUE,1
p_324590,5.088478974066675,20.667179294492847,15.578700320426174,TRUE,1
p_281370,10.90851042419672,20.702511119161084,9.794000694964364,TRUE,1
p_283310,6.844040905125439,20.702653102322834,13.858612197197393,TRUE,1
p_379460,3.7127169873565435,20.74255992435759,17.029842937001046,TRUE,1
p_300320,7.779669365845621,20.77446521068098,12.994795844835357,TRUE,1
p_343010,2.069576857611537,20.82727398017217,18.757697122560632,TRUE,1
p_275250,8.490340006537735,20.828698955625416,10.282773774302278,TRUE,1
p_238460,6.472687474451959,20.836222487970048,14.363535013518089,TRUE,1
p_58480,5.077928826212883,20.841753285182026,15.763824458969143,TRUE,1
p_42610,3.242579489015043,20.843810780523434,17.60123129150839,TRUE,1
p_31820,9.18404046446085,20.85892423960829,10.118473776530879,TRUE,1
p_105950,8.627186045050621,20.89126013760189,10.389825605845347,TRUE,1
p_252250,10.746942479163408,20.89842647091576,10.15148399175235,TRUE,1
p_18970,1.7517535435035825,21.027272794538078,19.275519251034495,TRUE,1
p_343040,3.89096409548074,21.02824027460232,17.13727617912158,TRUE,1
p_294900,6.837884704582393,21.04251654070338,11.933135960677022,TRUE,1
p_294930,9.502657726407051,21.046192851286072,11.543535124879023,TRUE,1
p_118120,4.776127436198294,21.048318863576192,16.272191427377898,TRUE,1
p_31850,10.85122658405453,21.048823234565205,10.197596650510674,TRUE,1
p_39610,5.457248333841562,21.054089190260825,15.596840856419263,TRUE,1
p_214750,9.289757665246725,21.068657188232727,11.778899522986,TRUE,1
p_270,13.428083793260157,21.073812690048136,5.748010955573646,TRUE,1
p_347350,7.456864980049431,21.082632044923763,13.625767064874333,TRUE,1
p_364320,8.198177958838642,21.10372978010608,12.905551821267437,TRUE,1
p_223770,11.305681192316115,21.14550300583895,9.839821813522835,TRUE,1
p_294880,5.57779707480222,21.150084167693024,15.572287092890804,TRUE,1
p_294860,5.0382006308063865,21.164292207887854,16.126091577081468,TRUE,1
p_52850,4.177534184418619,21.174206225083463,16.996672040664844,TRUE,1
p_252220,6.714924881234765,21.181224792703958,14.466299911469195,TRUE,1
p_386890,4.301175498403609,21.18156216748544,16.88038666908183,TRUE,1
p_179190,10.434072269126773,21.196407697702483,10.762335428575708,TRUE,1
p_126650,9.468665826134384,21.198860945897188,7.986557463835928,TRUE,1
p_63580,13.454719819128513,21.200363508618988,7.745643689490475,TRUE,1
p_307570,4.556515049189329,21.210108788630674,16.653593739441344,TRUE,1
p_45450,10.326351374387741,21.230503995393256,10.904152621005515,TRUE,1
p_68780,4.122944036498666,21.27373430250517,17.150790266006503,TRUE,1
p_343120,9.730023890733719,21.281190657403464,6.227068066355569,TRUE,1
p_87660,8.168184938840568,21.314099688237572,13.145914749397004,TRUE,1
p_39630,8.89792568050325,21.31603782183162,5.805967801430068,TRUE,1
p_93160,0.03937165718525648,21.316231517526894,21.276859860341638,TRUE,1
p_199510,14.061956629157066,21.316714537691876,7.254757908534809,TRUE,1
p_113870,12.662471942603588,21.334452482939277,8.67198054033569,TRUE,1
p_140,6.787401982583106,21.354671975379446,14.56726999279634,TRUE,1
p_376740,14.808965711854398,21.380512732094356,6.571547020239959,TRUE,1
p_63610,14.86358480527997,21.386889241727488,6.523304436447516,TRUE,1
p_354750,12.448964123614132,21.391964938079035,8.943000814464904,TRUE,1
p_307590,5.865066549740732,21.393176167447386,14.69208111581285,TRUE,1
p_118160,6.437328290194273,21.40320659317319,11.361366053151865,TRUE,1
p_332970,15.405617072246969,21.408790964339637,6.003173892092669,TRUE,1
p_238580,12.988411635160446,21.425916125029907,8.437504489869461,TRUE,1
p_254060,2.5040571112185717,21.42868610437969,12.977645760028082,TRUE,1
p_105890,5.987656340003014,21.45605621674157,15.468399876738555,TRUE,1
p_13850,8.732156530022621,21.466781408288192,12.734624878265569,TRUE,1
p_38310,13.968684528954327,21.467539319563272,7.498854790608946,TRUE,1
p_31730,3.897885298356414,21.48801095360462,17.590125655248205,TRUE,1
p_270320,6.487535247579217,21.492216382926276,12.648972687249234,TRUE,1
p_375250,13.753974102437496,21.495731940041377,7.741757837603882,TRUE,1
p_63600,14.763416242785752,21.499458275860803,6.736042033075053,TRUE,1
p_357920,4.896831661462784,21.518678021311064,16.62184635984828,TRUE,1
p_68800,6.859169430099428,21.52581859174693,14.666649161647502,TRUE,1
p_238470,7.883422672748566,21.535798536190327,13.652375863441762,TRUE,1
p_45470,11.079896371811628,21.53631538386449,10.456419012052862,TRUE,1
p_118260,12.178257443010807,21.54914328011911,9.370885837108302,TRUE,1
p_156460,1.548666008748114,21.595151377316242,20.046485368568128,TRUE,1
p_154940,11.251572067849338,21.604220672459824,10.352648604610485,TRUE,1
p_376670,3.522069272585213,21.621767081846755,18.099697809261542,TRUE,1
p_199490,11.503822370432317,21.644846876329677,6.601575500959811,TRUE,1
p_283380,9.768524151295424,21.648089642219258,8.875310002319843,TRUE,1
p_328570,13.729263441637158,21.65158157856815,7.92231813693099,TRUE,1
p_19110,12.923740334808826,21.672254339943336,8.74851400513451,TRUE,1
p_270380,14.099886193871498,21.67269589497225,7.57280970110075,TRUE,1
p_331560,8.396667656488717,21.680301645877254,10.111138054900422,TRUE,1
p_300340,8.176627736538649,21.68379689059995,9.630641249093323,TRUE,1
p_300420,12.137790061533451,21.708038965860773,9.57024890432732,TRUE,1
p_210,10.02829304896295,21.718197257372577,11.689904208409626,TRUE,1
p_214700,7.1251876233145595,21.72670905780096,9.737021034253955,TRUE,1
p_57280,10.27446792460978,21.728136188131916,4.952035070250162,TRUE,1
p_146970,9.64671686757356,21.730105627714043,12.083388760140483,TRUE,1
p_259050,7.447764747776091,21.737771667182834,11.173095153316023,TRUE,1
p_102110,15.462120166048408,21.740456779204745,6.278336613156338,TRUE,1
p_187380,10.770203419961035,21.749436504232676,10.97923308427164,TRUE,1
p_156530,8.049683310091496,21.75673995575948,13.707056645667983,TRUE,1
p_364360,16.626323265954852,21.76456153167771,5.138238265722857,TRUE,1
p_45410,9.278549887239933,21.778985285491856,12.500435398251925,TRUE,1
p_41860,6.169715845026076,21.784645822485814,15.61492997745974,TRUE,1
p_169030,8.153504971414804,21.79270955950187,13.639204588087065,TRUE,1
p_187310,5.8076468808576465,21.797390200037043,15.989743319179395,TRUE,1
p_93220,6.213729344308376,21.827140959261243,15.613411614952868,TRUE,1
p_200,9.949230160564184,21.835482468250106,9.678902467075222,TRUE,1
p_275170,3.577768737450242,21.835695649743993,18.25792691229375,TRUE,1
p_275280,10.926715387031436,21.849715790984376,10.923000403952942,TRUE,1
p_364350,11.580795901827514,21.86234619149692,10.281550289669406,TRUE,1
p_156540,9.110334157012403,21.863328657678373,11.837924750416155,TRUE,1
p_262100,12.98202719539404,21.875820970274056,8.893793774880018,TRUE,1
p_179180,10.224894736893475,21.933319006813306,11.708424269919831,TRUE,1
p_327410,8.37883086875081,21.94506676067894,13.56623589192813,TRUE,1
p_386920,5.6499811029061675,21.94673132738239,16.296750224476224,TRUE,1
p_163090,4.515686044469476,21.952505335777882,17.436819291308407,TRUE,1
p_260420,9.435202572494745,21.958341894190298,12.523139321695554,TRUE,1
p_238510,10.933487168513238,21.98962687128243,11.05613970276919,TRUE,1
p_156550,9.527651485987008,22.00585333844581,12.478201852458803,TRUE,1
p_337730,12.936296034604311,22.00734502350233,9.071048988898022,TRUE,1
p_13870,9.720686716027558,22.03499851212182,11.010734537872779,TRUE,1
p_102100,15.13421110343188,22.050407262954227,6.916196159522348,TRUE,1
p_52830,3.1117100128903985,22.05575171874607,18.94404170585567,TRUE,1
p_294970,11.1636569397524,22.060148068313595,10.896491128561197,TRUE,1
p_358110,10.174810895696282,22.064601766472464,11.889790870776183,TRUE,1
p_57260,7.979971677996218,22.07831604626005,14.098344368263833,TRUE,1
p_118230,10.330338519997895,22.081627500343338,7.023379495921114,TRUE,1
p_358050,9.2165309144184,22.08308306810852,12.86655215369012,TRUE,1
p_137380,3.043775400146842,22.084711013151818,19.040935613004976,TRUE,1
p_146660,2.538638482801616,22.08643823633782,19.547799753536204,TRUE,1
p_93420,15.600727968849242,22.137276720921665,6.536548752072423,TRUE,1
p_207760,10.181784220039845,22.148514682735886,11.96673046269604,TRUE,1
p_168970,5.20703399553895,22.15075611255632,16.94372211701737,TRUE,1
p_254090,10.028730556368828,22.16601082364563,11.265761853102962,TRUE,1
p_130160,7.032036096788943,22.168804212761618,12.934854253181111,TRUE,1
p_105900,6.151063204742968,22.23055336063527,16.0794901558923,TRUE,1
p_317080,14.18635610025376,22.23639985924448,8.05004375899072,TRUE,1
p_307640,10.658246506936848,22.242844447030812,6.12063396722287,TRUE,1
p_307580,5.451860167086124,22.25061597593469,16.798755808848565,TRUE,1
p_262090,12.490056669339538,22.27950413401291,9.789447464673371,TRUE,1
p_199460,9.823519242927432,22.282068712167067,12.458549469239637,TRUE,1
p_218760,10.874285590834916,22.295000393400297,11.420714802565382,TRUE,1
p_130,5.855452045798302,22.29503970211535,16.439587656317048,TRUE,1
p_187400,12.724579512141645,22.305321198887047,9.580741686745402,TRUE,1
p_373870,12.903575291857123,22.30891280752243,9.405337515665305,TRUE,1
p_87690,9.41712336614728,22.312177702845087,4.971678016366302,TRUE,1
p_187370,10.220589190721512,22.34482518658807,12.12423599586656,TRUE,1
p_207780,10.615754015743732,22.360492769323546,11.744738753579814,TRUE,1
p_283390,11.228768583387136,22.364469805254053,11.135701221866917,TRUE,1
p_118110,4.419170874170959,22.381660039604885,17.962489165433926,TRUE,1
p_105390,10.18142611719668,22.436467813179497,11.081264812776654,TRUE,1
p_197880,17.30948355048895,22.444059629386672,5.134576078897723,TRUE,1
p_87700,10.097629660740495,22.501185473293752,11.166661835675864,TRUE,1
p_265430,7.196681848727167,22.525474220624936,9.076047361013476,TRUE,1
p_283430,12.624568683095276,22.528501777668872,9.903933094573597,TRUE,1
p_300210,2.168161435984075,22.534094527839553,20.365933091855478,TRUE,1
p_320970,3.8541608629748225,22.537661420676418,18.683500557701596,TRUE,1
p_386990,9.086445509456098,22.542567824671764,8.846585950752521,TRUE,1
p_100680,4.318112432956696,22.569532022009405,18.25141958905271,TRUE,1
p_54950,13.91572657506913,22.570773051950386,7.237373752824479,TRUE,1
p_315700,15.336500681005418,22.58201907183896,7.245518390833542,TRUE,1
p_321350,13.667162521742284,22.587775963841864,8.920613442099581,TRUE,1
p_209950,12.771354960277677,22.598582622421276,9.827227662143601,TRUE,1
p_317070,13.894798094406724,22.613455909711234,8.638192799467024,TRUE,1
p_238490,10.462329634465277,22.630547519652314,12.168217885187037,TRUE,1
p_368440,12.578280223533511,22.661972162202787,10.083691938669276,TRUE,1
p_24670,11.976405666209757,22.684672096029356,4.879992332774452,TRUE,1
p_343100,8.645173427648842,22.687367213468917,14.042193785820075,TRUE,1
p_52890,10.783908627927303,22.697334417290755,11.913425789363451,TRUE,1
p_373860,7.834653407335281,22.731359841584293,14.89670643424901,TRUE,1
p_233720,6.024587186984718,22.732050818430935,16.707463631446217,TRUE,1
p_156520,5.757160345092416,22.741739271229587,16.98457892613717,TRUE,1
p_315640,3.733925730921328,22.748579610079993,19.014653879158665,TRUE,1
p_386950,6.7947420151904225,22.75134553693654,15.95660352174612,TRUE,1
p_265460,10.887740752659738,22.77563668566981,11.887895933010071,TRUE,1
p_262030,8.396003278903663,22.77627942947139,14.380276150567727,TRUE,1
p_45420,9.608985325321555,22.7909435126936,13.181958187372045,TRUE,1
p_68880,12.54406780935824,22.812709133402578,10.268641324044337,TRUE,1
p_147020,11.8273819796741,22.82752439690374,11.00014241722964,TRUE,1
p_194770,17.968987142667174,22.846781145278797,4.8777940026116235,TRUE,1
p_336480,15.071008298546076,22.859314966487222,6.668856918886765,TRUE,1
p_31470,7.976153902709484,22.884792646689267,14.908638743979783,TRUE,1
p_63560,12.574725793674588,22.888827140941846,10.314101347267258,TRUE,1
p_192530,10.082910479977727,22.893517629927253,12.810607149949528,TRUE,1
p_192570,12.946098977699876,22.95849222433849,7.985870404799482,TRUE,1
p_93290,10.091585917398334,22.968023246443614,12.876437329045283,TRUE,1
p_51180,9.139113128185272,22.98021432953034,13.841101201345069,TRUE,1
p_379590,13.213317920453846,23.008153246597008,9.794835326143161,TRUE,1
p_51170,7.703191917389631,23.009161620364946,15.305969702975315,TRUE,1
p_209960,16.098434692248702,23.017612745855853,6.919178053607151,TRUE,1
p_63570,12.98920157365501,23.02218356996103,10.032981996306019,TRUE,1
p_57270,10.1837407797575,23.025335408523702,12.841594628766202,TRUE,1
p_370880,9.645075090229511,23.034949964047183,13.389874873817671,TRUE,1
p_106050,11.717403433285654,23.045508588823246,11.328105155537594,TRUE,1
p_163170,14.55692047253251,23.047738893362506,8.490818420829997,TRUE,1
p_126340,11.810319484211504,23.052595065030104,11.242275580818601,TRUE,1
p_275310,11.66499593295157,23.063433258946027,5.226726611478918,TRUE,1
p_154950,12.792364018969238,23.08506181838727,10.292697799418033,TRUE,1
p_230,10.737235369160771,23.088631285808933,10.558481394225518,TRUE,1
p_354740,12.18254245352,23.09807254950828,6.718996805287279,TRUE,1
p_8180,10.631287288852036,23.099780418216987,12.468493129364953,TRUE,1
p_203690,15.77917417511344,23.107619913954768,4.4581361524341245,TRUE,1
p_321370,15.011771321296692,23.108768801390195,8.096997480093503,TRUE,1
p_77920,9.456895077601075,23.11640867168561,13.659513594084533,TRUE,1
p_250200,12.214097357355058,23.117125887461373,10.149184979095999,TRUE,1
p_341420,16.451378585770726,23.159969108155323,6.708590522384597,TRUE,1
p_214720,7.826238675042987,23.168828480961373,7.298159997139286,TRUE,1
p_126640,9.069703663699329,23.176868768153803,13.436699667098399,TRUE,1
p_197810,4.68377728946507,23.19997374322962,18.51619645376455,TRUE,1
p_93280,9.91542630828917,23.21156946158267,13.296143153293498,TRUE,1
p_24560,4.0818672347813845,23.216594283073988,19.134727048292604,TRUE,1
p_238500,10.717545188963413,23.25695447218078,8.319948859370298,TRUE,1
p_118270,13.08601617347449,23.26371322505848,10.17769705158399,TRUE,1
p_45550,15.386656494811177,23.27236541044545,7.885708915634272,TRUE,1
p_243790,13.929307200014591,23.28528648540411,9.35597928538952,TRUE,1
p_118170,6.730980444699526,23.2924007503267,12.89877347654402,TRUE,1
p_334920,4.5395218860358,23.293891582806268,13.48313364223061,TRUE,1
p_370870,7.284076153300703,23.306177681772287,16.022101528471584,TRUE,1
p_243770,8.068844159133732,23.317062878731768,13.571029456045526,TRUE,1
p_73260,8.544951374642551,23.320955100239804,7.877099029062581,TRUE,1
p_265470,12.575330520048738,23.330528132748103,10.755197612699366,TRUE,1
p_128320,10.643707844428718,23.344884957689203,12.701177113260483,TRUE,1
p_248430,9.204696994274855,23.345392080146567,14.140695085871712,TRUE,1
p_372920,9.627003804780543,23.348785003940154,6.581489559606287,TRUE,1
p_245900,17.62922890484333,23.35411680047386,5.724887895630529,TRUE,1
p_326610,5.056744432076812,23.377999278926524,8.391057368127159,TRUE,1
p_137530,10.823563286103308,23.38795824380557,12.564394957702264,TRUE,1
p_214630,1.12852874211967,23.404166676671522,22.275637934551852,TRUE,1
p_199500,11.707262531854212,23.42289026578922,11.71562773393501,TRUE,1
p_118240,11.203034855425358,23.436738902717522,6.129528871402563,TRUE,1
p_187420,13.100553662516177,23.44746038710788,10.346906724591703,TRUE,1
p_31790,5.966765508055687,23.45467917947816,17.487913671422472,TRUE,1
p_222380,15.597097361460328,23.501598535678575,7.9045011742182485,TRUE,1
p_261950,1.7889212351292372,23.532480434969607,21.74355919984037,TRUE,1
p_147010,11.74488103017211,23.53966997577433,11.794788945602221,TRUE,1
p_105910,7.96750252135098,23.546142360031006,15.578639838680026,TRUE,1
p_336470,7.614990267902613,23.55003086218232,15.935040594279709,TRUE,1
p_222370,14.414388108998537,23.56742588427871,9.153037775280172,TRUE,1
p_77990,13.952614297159016,23.569967602697734,6.7513436557625575,TRUE,1
p_386940,6.244391826912761,23.57550711659451,17.331115289681748,TRUE,1
p_93340,11.001261114142835,23.596368684612436,5.655003064550535,TRUE,1
p_387030,10.66890774294734,23.60892087987706,3.9669553402409665,TRUE,1
p_379620,14.079755670391023,23.678979443542758,9.599223773151737,TRUE,1
p_228290,8.435859479941428,23.686997193605556,15.251137713664127,TRUE,1
p_300400,11.668459321372211,23.745847078367923,8.944362942094866,TRUE,1
p_327390,4.088303013704717,23.77482116153169,19.686518147826973,TRUE,1
p_334940,14.119681692682207,23.797002556933315,7.030649194363695,TRUE,1
p_307770,16.323575279675424,23.799099224482614,7.475523944807191,TRUE,1
p_247730,0.6519979052245617,23.80866080884898,17.321654484362387,TRUE,1
p_179220,12.72056850604713,23.809417258112276,9.320355957614446,TRUE,1
p_93380,12.82967399340123,23.821060064635788,8.480116454670865,TRUE,1
p_321320,5.0529923709109426,23.829994100050683,10.382444175454976,TRUE,1
p_300390,11.310736485756934,23.838008015588628,12.527271529831696,TRUE,1
p_307650,11.237827548757195,23.87949030379201,4.634670084996172,TRUE,1
p_168940,3.362806113436818,23.8811350327116,20.518328919274783,TRUE,1
p_204800,14.086529994383454,23.88207076769182,9.795540773308364,TRUE,1
p_317050,10.359037010930479,23.898069733404807,13.539032722474328,TRUE,1
p_169100,11.312859677709639,23.906729809931782,7.440606919815037,TRUE,1
p_106100,14.145396938547492,23.926503056282876,9.781106117735382,TRUE,1
p_209990,18.399813515134156,23.93525784771346,5.535444332579303,TRUE,1
p_192550,10.849102903157473,23.93545531353044,13.086352410372967,TRUE,1
p_45430,10.076601533219218,23.93584200201561,13.859240468796392,TRUE,1
p_220,10.337747493758798,23.95212550583988,13.614378012081085,TRUE,1
p_321340,11.860634009353817,23.955907966975765,12.09527395762195,TRUE,1
p_147040,13.599732988514006,23.9902830899863,10.390550101472293,TRUE,1
p_31840,9.748569061048329,24.036501129271997,8.594026887263562,TRUE,1
p_218770,11.705462336540222,24.038315120486764,12.33285278394654,TRUE,1
p_294920,9.091180837713182,24.080718893208186,9.468753431354825,TRUE,1
p_300360,9.21627372968942,24.080731809073583,14.864458079384164,TRUE,1
p_104050,8.978245938196778,24.107835842216062,15.129589904019285,TRUE,1
p_358060,9.537830231711268,24.139937808948243,13.627374005088324,TRUE,1
p_358000,8.230432542040944,24.1669487593254,11.42235947294475,TRUE,1
p_118320,15.632124356925488,24.175378485966327,8.54325412904084,TRUE,1
p_63660,16.619541216641665,24.222102718823088,7.602561502181422,TRUE,1
p_102080,11.244591507129371,24.23072355960818,12.986132052478808,TRUE,1
p_68920,15.781501941382885,24.242361667784728,8.460859726401845,TRUE,1
