area,center_id,professional_type,total_hours,total_area_hours,weight
Murcia Oeste,36,Pediatrician,50,1362.0488618524334,0.036709402577524475
Murcia Oeste,44,GP,23.715891875251096,4477.276509528705,0.005296945994909642
Murcia Oeste,44,Nurse,29.734603820732534,5781.014248347613,0.0051434925678018485
Murcia Oeste,44,Pediatrician,23.247972265829407,1362.0488618524334,0.017068383460349112
Murcia Oeste,45,GP,125,4477.276509528705,0.02791875814101952
Murcia Oeste,45,Nurse,175,5781.014248347613,0.030271504701795234
Murcia Oeste,45,Pediatrician,25,1362.0488618524334,0.018354701288762237
Murcia Oeste,48,GP,35,4477.276509528705,0.007817252279485466
Murcia Oeste,48,Nurse,35,5781.014248347613,0.006054300940359047
Murcia Oeste,48,Pediatrician,35,1362.0488618524334,0.025696581804267135
Murcia Oeste,49,GP,12,4477.276509528705,0.002680200781537874
Murcia Oeste,49,Nurse,24,5781.014248347613,0.004151520644817632
Murcia Oeste,49,Pediatrician,12,1362.0488618524334,0.008810256618605874
Murcia Oeste,51,GP,23.715891875251096,4477.276509528705,0.005296945994909642
Murcia Oeste,51,Nurse,29.734603820732534,5781.014248347613,0.0051434925678018485
Murcia Oeste,51,Pediatrician,23.247972265829407,1362.0488618524334,0.017068383460349112
Murcia Oeste,57,GP,47.43178375050219,4477.276509528705,0.010593891989819283
Murcia Oeste,57,Nurse,29.734603820732534,5781.014248347613,0.0051434925678018485
Murcia Oeste,57,Pediatrician,23.247972265829407,1362.0488618524334,0.017068383460349112
Murcia Oeste,59,GP,6,4477.276509528705,0.001340100390768937
Murcia Oeste,59,Nurse,6,5781.014248347613,0.001037880161204408
Murcia Oeste,60,GP,23.715891875251096,4477.276509528705,0.005296945994909642
Murcia Oeste,60,Nurse,29.734603820732534,5781.014248347613,0.0051434925678018485
Murcia Oeste,65,GP,50,4477.276509528705,0.011167503256407809
Murcia Oeste,65,Nurse,130,5781.014248347613,0.022487403492762174
Murcia Oeste,65,Pediatrician,30,1362.0488618524334,0.022025641546514686
Murcia Oeste,67,GP,47.43178375050219,4477.276509528705,0.010593891989819283
Murcia Oeste,67,Nurse,59.46920764146507,5781.014248347613,0.010286985135603697
Murcia Oeste,67,Pediatrician,23.247972265829407,1362.0488618524334,0.017068383460349112
Murcia Oeste,70,GP,3,4477.276509528705,6.700501953844685e-4
Murcia Oeste,70,Nurse,3,5781.014248347613,5.18940080602204e-4
Murcia Oeste,76,GP,61.66666666666667,4477.276509528705,0.0137732540162363
Murcia Oeste,76,Nurse,83.33333333333334,5781.014248347613,0.014415002238950113
Murcia Oeste,76,Pediatrician,24.166666666666668,1362.0488618524334,0.017742877912470166
Murcia Oeste,77,GP,45.66666666666667,4477.276509528705,0.0101996529741858
Murcia Oeste,77,Nurse,55.66666666666667,5781.014248347613,0.009629221495618675
Murcia Oeste,77,Pediatrician,22.666666666666668,1362.0488618524334,0.01664159583514443
Murcia Oeste,79,GP,71.1476756257533,4477.276509528705,0.01589083798472893
Murcia Oeste,79,Nurse,89.2038114621976,5781.014248347613,0.015430477703405545
Murcia Oeste,79,Pediatrician,23.247972265829407,1362.0488618524334,0.017068383460349112
Murcia Oeste,82,GP,46,4477.276509528705,0.010274102995895184
Murcia Oeste,82,Nurse,133,5781.014248347613,0.02300634357336438
Murcia Oeste,82,Pediatrician,12,1362.0488618524334,0.008810256618605874
Murcia Oeste,85,GP,47.43178375050219,4477.276509528705,0.010593891989819283
Murcia Oeste,85,Nurse,89.2038114621976,5781.014248347613,0.015430477703405545
Murcia Oeste,85,Pediatrician,23.247972265829407,1362.0488618524334,0.017068383460349112
Murcia Oeste,90,GP,24,4477.276509528705,0.005360401563075748
Murcia Oeste,90,Nurse,24,5781.014248347613,0.004151520644817632
Murcia Oeste,90,Pediatrician,24,1362.0488618524334,0.017620513237211748
Murcia Oeste,93,GP,23.715891875251096,4477.276509528705,0.005296945994909642
Murcia Oeste,93,Nurse,29.734603820732534,5781.014248347613,0.0051434925678018485
Murcia Oeste,182,GP,23.715891875251096,4477.276509528705,0.005296945994909642
Murcia Oeste,182,Nurse,29.734603820732534,5781.014248347613,0.0051434925678018485
Murcia Oeste,184,GP,82.5,4477.276509528705,0.018426380373072884
Murcia Oeste,184,Nurse,145,5781.014248347613,0.025082103895773193
Murcia Oeste,184,Pediatrician,25,1362.0488618524334,0.018354701288762237
Murcia Oeste,185,GP,94.125,4477.276509528705,0.0210228248801877
Murcia Oeste,185,Nurse,72.125,5781.014248347613,0.012476184437811321
Murcia Oeste,185,Pediatrician,25,1362.0488618524334,0.018354701288762237
Murcia Oeste,186,GP,65,4477.276509528705,0.014517754233330151
Murcia Oeste,186,Nurse,65,5781.014248347613,0.011243701746381087
Murcia Oeste,186,Pediatrician,6,1362.0488618524334,0.004405128309302937
Murcia Oeste,192,GP,23.715891875251096,4477.276509528705,0.005296945994909642
Murcia Oeste,192,Nurse,29.734603820732534,5781.014248347613,0.0051434925678018485
Murcia Oeste,199,GP,91.4,4477.276509528705,0.020414195952713477
Murcia Oeste,199,Nurse,124.2,5781.014248347613,0.021484119336931246
Murcia Oeste,199,Pediatrician,50,1362.0488618524334,0.036709402577524475
Murcia Oeste,205,GP,23.715891875251096,4477.276509528705,0.005296945994909642
Murcia Oeste,205,Nurse,29.734603820732534,5781.014248347613,0.0051434925678018485
Murcia Oeste,212,GP,47.43178375050219,4477.276509528705,0.010593891989819283
Murcia Oeste,212,Nurse,29.734603820732534,5781.014248347613,0.0051434925678018485
Murcia Oeste,216,GP,36.25,4477.276509528705,0.00809643986089566
Murcia Oeste,216,Nurse,72.625,5781.014248347613,0.012562674451245022
Murcia Oeste,216,Pediatrician,4,1362.0488618524334,0.0029367522062019582
Murcia Oeste,219,GP,23.715891875251096,4477.276509528705,0.005296945994909642
Murcia Oeste,219,Nurse,29.734603820732534,5781.014248347613,0.0051434925678018485
Murcia Oeste,219,Pediatrician,23.247972265829407,1362.0488618524334,0.017068383460349112
Murcia Oeste,220,GP,20.5,4477.276509528705,0.0045786763351272014
Murcia Oeste,220,Nurse,35,5781.014248347613,0.006054300940359047
Murcia Oeste,220,Pediatrician,6,1362.0488618524334,0.004405128309302937
Murcia Oeste,221,GP,94.86356750100438,4477.276509528705,0.021187783979638566
Murcia Oeste,221,Nurse,118.93841528293014,5781.014248347613,0.020573970271207394
Murcia Oeste,221,Pediatrician,23.247972265829407,1362.0488618524334,0.017068383460349112
Murcia Oeste,226,GP,240,4477.276509528705,0.05360401563075748
Murcia Oeste,226,Nurse,270,5781.014248347613,0.04670460725419836
Murcia Oeste,226,Pediatrician,60,1362.0488618524334,0.04405128309302937
Murcia Oeste,227,GP,100,4477.276509528705,0.022335006512815617
Murcia Oeste,227,Nurse,161,5781.014248347613,0.027849784325651616
Murcia Oeste,227,Pediatrician,25,1362.0488618524334,0.018354701288762237
Murcia Oeste,228,GP,20.875,4477.276509528705,0.00466243260955026
Murcia Oeste,228,Nurse,36.375,5781.014248347613,0.006292148477301723
Murcia Oeste,228,Pediatrician,35,1362.0488618524334,0.025696581804267135
Murcia Oeste,232,GP,47.43178375050219,4477.276509528705,0.010593891989819283
Murcia Oeste,232,Nurse,89.2038114621976,5781.014248347613,0.015430477703405545
Murcia Oeste,232,Pediatrician,23.247972265829407,1362.0488618524334,0.017068383460349112
Noroeste,7,GP,41.66666666666667,1903.4951458638486,0.021889557615739234
Noroeste,7,Nurse,83.33333333333334,2374.7206765415626,0.035091846445998144
Noroeste,7,Pediatrician,41.66666666666667,337.33333333333337,0.12351778656126482
Noroeste,12,GP,208.359375,1903.4951458638486,0.109461469052206
Noroeste,12,Nurse,363.4375,2374.7206765415626,0.1530443153126094
Noroeste,12,Pediatrician,50,337.33333333333337,0.14822134387351776
Noroeste,14,GP,208.57142857142856,1903.4951458638486,0.1095728712650718
Noroeste,14,Nurse,297.85714285714283,2374.7206765415626,0.12542828543983905
Noroeste,14,Pediatrician,50,337.33333333333337,0.14822134387351776
Noroeste,16,GP,445.83333333333337,1903.4951458638486,0.2342182664884098
Noroeste,16,Nurse,548.3333333333334,2374.7206765415626,0.23090434961466777
Noroeste,16,Pediatrician,85,337.33333333333337,0.2519762845849802
Noroeste,17,GP,259,1903.4951458638486,0.13606549013943506
Noroeste,17,Nurse,403.5,2374.7206765415626,0.169914720491523
Noroeste,17,Pediatrician,75,337.33333333333337,0.22233201581027665
Noroeste,29,GP,155,1903.4951458638486,0.08142915433054994
Noroeste,29,Nurse,270,2374.7206765415626,0.11369758248503398
Noroeste,29,Pediatrician,25,337.33333333333337,0.07411067193675888
Noroeste,43,GP,2,1903.4951458638486,0.001050698765555483
